"filename","base_filename","site","start","end","samples","sr","duration","interval","true_length","true_sr"
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_063213_SunriseToSunset.wav","NNT22_20191127_063213_SunriseToSunset.wav","NNT22",2019-11-27 06:32:13,2019-11-27 06:59:53,73248790,44100,1660.97029478458,2019-11-27 06:32:13 NZDT--2019-11-27 06:59:53 NZDT,1671,43835.302214243
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_070000_SunriseToSunset1.wav","NNT22_20191127_070000_SunriseToSunset1.wav","NNT22",2019-11-27 07:00:00,2019-11-27 08:31:31,242196502,44100,5491.9841723356,2019-11-27 07:00:00 NZDT--2019-11-27 08:31:31 NZDT,5526,43828.5381831343
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_083213_SunriseToSunset.wav","NNT22_20191127_083213_SunriseToSunset.wav","NNT22",2019-11-27 08:32:13,2019-11-27 08:59:54,73293846,44100,1661.99197278912,2019-11-27 08:32:13 NZDT--2019-11-27 08:59:54 NZDT,1672,43836.0322966507
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_090006_SunriseToSunset1.wav","NNT22_20191127_090006_SunriseToSunset1.wav","NNT22",2019-11-27 09:00:06,2019-11-27 10:31:37,242196502,44100,5491.9841723356,2019-11-27 09:00:06 NZDT--2019-11-27 10:31:37 NZDT,5526,43828.5381831343
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_103213_SunriseToSunset.wav","NNT22_20191127_103213_SunriseToSunset.wav","NNT22",2019-11-27 10:32:13,2019-11-27 10:59:54,73293846,44100,1661.99197278912,2019-11-27 10:32:13 NZDT--2019-11-27 10:59:54 NZDT,1673,43809.8302450687
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_110006_SunriseToSunset1.wav","NNT22_20191127_110006_SunriseToSunset1.wav","NNT22",2019-11-27 11:00:06,2019-11-27 12:31:36,242151446,44100,5490.96249433107,2019-11-27 11:00:06 NZDT--2019-11-27 12:31:36 NZDT,5527,43812.4563054098
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_123215_SunriseToSunset.wav","NNT22_20191127_123215_SunriseToSunset.wav","NNT22",2019-11-27 12:32:15,2019-11-27 12:59:53,73160726,44100,1658.97337868481,2019-11-27 12:32:15 NZDT--2019-11-27 12:59:53 NZDT,1670,43808.8179640719
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_130006_SunriseToSunset1.wav","NNT22_20191127_130006_SunriseToSunset1.wav","NNT22",2019-11-27 13:00:06,2019-11-27 14:31:37,242196502,44100,5491.9841723356,2019-11-27 13:00:06 NZDT--2019-11-27 14:31:37 NZDT,5526,43828.5381831343
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_143213_SunriseToSunset.wav","NNT22_20191127_143213_SunriseToSunset.wav","NNT22",2019-11-27 14:32:13,2019-11-27 14:59:53,73248790,44100,1660.97029478458,2019-11-27 14:32:13 NZDT--2019-11-27 14:59:53 NZDT,1673,43782.8989838613
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_150007_SunriseToSunset1.wav","NNT22_20191127_150007_SunriseToSunset1.wav","NNT22",2019-11-27 15:00:07,2019-11-27 16:31:37,242151446,44100,5490.96249433107,2019-11-27 15:00:07 NZDT--2019-11-27 16:31:37 NZDT,5525,43828.3160180995
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_163213_SunriseToSunset.wav","NNT22_20191127_163213_SunriseToSunset.wav","NNT22",2019-11-27 16:32:13,2019-11-27 16:59:53,73248790,44100,1660.97029478458,2019-11-27 16:32:13 NZDT--2019-11-27 16:59:53 NZDT,1672,43809.0849282297
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_170006_SunriseToSunset1.wav","NNT22_20191127_170006_SunriseToSunset1.wav","NNT22",2019-11-27 17:00:06,2019-11-27 18:31:36,242151446,44100,5490.96249433107,2019-11-27 17:00:06 NZDT--2019-11-27 18:31:36 NZDT,5526,43820.3847267463
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_183214_SunriseToSunset.wav","NNT22_20191127_183214_SunriseToSunset.wav","NNT22",2019-11-27 18:32:14,2019-11-27 18:59:54,73248790,44100,1660.97029478458,2019-11-27 18:32:14 NZDT--2019-11-27 18:59:54 NZDT,1671,43835.302214243
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_190000_SunriseToSunset1.wav","NNT22_20191127_190000_SunriseToSunset1.wav","NNT22",2019-11-27 19:00:00,2019-11-27 20:31:32,242239510,44100,5492.95941043084,2019-11-27 19:00:00 NZDT--2019-11-27 20:31:32 NZDT,5527,43828.3897231771
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_203214_SunriseToSunset.wav","NNT22_20191127_203214_SunriseToSunset.wav","NNT22",2019-11-27 20:32:14,2019-11-27 20:59:54,73248790,44100,1660.97029478458,2019-11-27 20:32:14 NZDT--2019-11-27 20:59:54 NZDT,1671,43835.302214243
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_210006_SunriseToSunset1.wav","NNT22_20191127_210006_SunriseToSunset1.wav","NNT22",2019-11-27 21:00:06,2019-11-27 22:31:35,242108438,44100,5489.98725623583,2019-11-27 21:00:06 NZDT--2019-11-27 22:31:35 NZDT,5524,43828.4645184649
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191127_STUDY/NNT22_20191127_223213_SunriseToSunset.wav","NNT22_20191127_223213_SunriseToSunset.wav","NNT22",2019-11-27 22:32:13,2019-11-27 22:59:54,73293846,44100,1661.99197278912,2019-11-27 22:32:13 NZDT--2019-11-27 22:59:54 NZDT,1672,43836.0322966507
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_050000_SunriseToSunset.wav","NNT22_20191128_050000_SunriseToSunset.wav","NNT22",2019-11-28 05:00:00,2019-11-28 06:59:54,317298710,44100,7194.9820861678,2019-11-28 05:00:00 NZDT--2019-11-28 06:59:54 NZDT,7239,43831.8427959663
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_070039_SunriseToSunset1.wav","NNT22_20191128_070039_SunriseToSunset1.wav","NNT22",2019-11-28 07:00:39,2019-11-28 08:59:52,315490326,44100,7153.9756462585,2019-11-28 07:00:39 NZDT--2019-11-28 08:59:52 NZDT,7198,43830.275909975
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_090040_SunriseToSunset1.wav","NNT22_20191128_090040_SunriseToSunset1.wav","NNT22",2019-11-28 09:00:40,2019-11-28 10:59:53,315447318,44100,7153.00040816327,2019-11-28 09:00:40 NZDT--2019-11-28 10:59:53 NZDT,7199,43818.2133629671
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_110041_SunriseToSunset1.wav","NNT22_20191128_110041_SunriseToSunset1.wav","NNT22",2019-11-28 11:00:41,2019-11-28 12:59:52,315402262,44100,7151.97873015873,2019-11-28 11:00:41 NZDT--2019-11-28 12:59:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_130040_SunriseToSunset1.wav","NNT22_20191128_130040_SunriseToSunset1.wav","NNT22",2019-11-28 13:00:40,2019-11-28 13:26:44,69009430,44100,1564.83968253968,2019-11-28 13:00:40 NZDT--2019-11-28 13:26:44 NZDT,1576,43787.7093908629
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_132838_Rec.wav","NNT22_20191128_132838_Rec.wav","NNT22",2019-11-28 13:28:38,2019-11-28 14:59:50,241358870,44100,5472.99024943311,2019-11-28 13:28:38 NZDT--2019-11-28 14:59:50 NZDT,NA,NA
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_150030_Rec.wav","NNT22_20191128_150030_Rec.wav","NNT22",2019-11-28 15:00:30,2019-11-28 16:59:52,315887638,44100,7162.98498866213,2019-11-28 15:00:30 NZDT--2019-11-28 16:59:52 NZDT,NA,NA
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_170043_Rec.wav","NNT22_20191128_170043_Rec.wav","NNT22",2019-11-28 17:00:43,2019-11-28 18:59:52,315314198,44100,7149.98181405896,2019-11-28 17:00:43 NZDT--2019-11-28 18:59:52 NZDT,NA,NA
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_190040_Rec.wav","NNT22_20191128_190040_Rec.wav","NNT22",2019-11-28 19:00:40,2019-11-28 20:59:53,315447318,44100,7153.00040816327,2019-11-28 19:00:40 NZDT--2019-11-28 20:59:53 NZDT,NA,NA
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191128_STUDY/NNT22_20191128_210041_Rec.wav","NNT22_20191128_210041_Rec.wav","NNT22",2019-11-28 21:00:41,2019-11-28 22:59:54,315447318,44100,7153.00040816327,2019-11-28 21:00:41 NZDT--2019-11-28 22:59:54 NZDT,NA,NA
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_050000_Rec.wav","NNT22_20191129_050000_Rec.wav","NNT22",2019-11-29 05:00:00,2019-11-29 06:59:54,317298710,44100,7194.9820861678,2019-11-29 05:00:00 NZDT--2019-11-29 06:59:54 NZDT,7239,43831.8427959663
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_070039_Rec.wav","NNT22_20191129_070039_Rec.wav","NNT22",2019-11-29 07:00:39,2019-11-29 08:59:52,315447318,44100,7153.00040816327,2019-11-29 07:00:39 NZDT--2019-11-29 08:59:52 NZDT,7199,43818.2133629671
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_090041_Rec.wav","NNT22_20191129_090041_Rec.wav","NNT22",2019-11-29 09:00:41,2019-11-29 10:59:52,315402262,44100,7151.97873015873,2019-11-29 09:00:41 NZDT--2019-11-29 10:59:52 NZDT,7198,43818.041400389
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_110041_Rec.wav","NNT22_20191129_110041_Rec.wav","NNT22",2019-11-29 11:00:41,2019-11-29 12:59:52,315402262,44100,7151.97873015873,2019-11-29 11:00:41 NZDT--2019-11-29 12:59:52 NZDT,7199,43811.9547159328
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_130042_Rec.wav","NNT22_20191129_130042_Rec.wav","NNT22",2019-11-29 13:00:42,2019-11-29 14:59:52,315357206,44100,7150.95705215419,2019-11-29 13:00:42 NZDT--2019-11-29 14:59:52 NZDT,7196,43823.9585881045
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_150040_Rec.wav","NNT22_20191129_150040_Rec.wav","NNT22",2019-11-29 15:00:40,2019-11-29 16:59:53,315447318,44100,7153.00040816327,2019-11-29 15:00:40 NZDT--2019-11-29 16:59:53 NZDT,7200,43812.1275
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_170042_Rec.wav","NNT22_20191129_170042_Rec.wav","NNT22",2019-11-29 17:00:42,2019-11-29 18:59:52,315357206,44100,7150.95705215419,2019-11-29 17:00:42 NZDT--2019-11-29 18:59:52 NZDT,7195,43830.0494788047
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_190039_Rec.wav","NNT22_20191129_190039_Rec.wav","NNT22",2019-11-29 19:00:39,2019-11-29 20:59:50,315402262,44100,7151.97873015873,2019-11-29 19:00:39 NZDT--2019-11-29 20:59:50 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191129_STUDY/NNT22_20191129_210040_Rec.wav","NNT22_20191129_210040_Rec.wav","NNT22",2019-11-29 21:00:40,2019-11-29 22:59:53,315447318,44100,7153.00040816327,2019-11-29 21:00:40 NZDT--2019-11-29 22:59:53 NZDT,7198,43824.3009169214
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_050000_Rec.wav","NNT22_20191130_050000_Rec.wav","NNT22",2019-11-30 05:00:00,2019-11-30 06:59:53,317253654,44100,7193.96040816327,2019-11-30 05:00:00 NZDT--2019-11-30 06:59:53 NZDT,7240,43819.5654696133
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_070041_Rec.wav","NNT22_20191130_070041_Rec.wav","NNT22",2019-11-30 07:00:41,2019-11-30 08:59:52,315402262,44100,7151.97873015873,2019-11-30 07:00:41 NZDT--2019-11-30 08:59:52 NZDT,7198,43818.041400389
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_090041_Rec.wav","NNT22_20191130_090041_Rec.wav","NNT22",2019-11-30 09:00:41,2019-11-30 10:59:52,315402262,44100,7151.97873015873,2019-11-30 09:00:41 NZDT--2019-11-30 10:59:52 NZDT,7198,43818.041400389
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_110041_Rec.wav","NNT22_20191130_110041_Rec.wav","NNT22",2019-11-30 11:00:41,2019-11-30 12:59:50,315314198,44100,7149.98181405896,2019-11-30 11:00:41 NZDT--2019-11-30 12:59:50 NZDT,7197,43811.8935667639
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_130042_Rec.wav","NNT22_20191130_130042_Rec.wav","NNT22",2019-11-30 13:00:42,2019-11-30 14:59:50,315269142,44100,7148.96013605442,2019-11-30 13:00:42 NZDT--2019-11-30 14:59:50 NZDT,7195,43817.8098679639
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_150041_Rec.wav","NNT22_20191130_150041_Rec.wav","NNT22",2019-11-30 15:00:41,2019-11-30 16:59:51,315357206,44100,7150.95705215419,2019-11-30 15:00:41 NZDT--2019-11-30 16:59:51 NZDT,7195,43830.0494788047
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_170040_Rec.wav","NNT22_20191130_170040_Rec.wav","NNT22",2019-11-30 17:00:40,2019-11-30 18:59:53,315490326,44100,7153.9756462585,2019-11-30 17:00:40 NZDT--2019-11-30 18:59:53 NZDT,7200,43818.1008333333
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_190041_Rec.wav","NNT22_20191130_190041_Rec.wav","NNT22",2019-11-30 19:00:41,2019-11-30 20:59:52,315402262,44100,7151.97873015873,2019-11-30 19:00:41 NZDT--2019-11-30 20:59:52 NZDT,7197,43824.1297762957
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191130_STUDY/NNT22_20191130_210040_Rec.wav","NNT22_20191130_210040_Rec.wav","NNT22",2019-11-30 21:00:40,2019-11-30 22:59:53,315447318,44100,7153.00040816327,2019-11-30 21:00:40 NZDT--2019-11-30 22:59:53 NZDT,7198,43824.3009169214
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_050000_Rec.wav","NNT22_20191201_050000_Rec.wav","NNT22",2019-12-01 05:00:00,2019-12-01 06:59:54,317298710,44100,7194.9820861678,2019-12-01 05:00:00 NZDT--2019-12-01 06:59:54 NZDT,7235,43856.0760193504
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_070036_Rec.wav","NNT22_20191201_070036_Rec.wav","NNT22",2019-12-01 07:00:36,2019-12-01 08:59:51,315578390,44100,7155.97256235828,2019-12-01 07:00:36 NZDT--2019-12-01 08:59:51 NZDT,7199,43836.4203361578
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_090038_Rec.wav","NNT22_20191201_090038_Rec.wav","NNT22",2019-12-01 09:00:38,2019-12-01 10:59:52,315535382,44100,7154.99732426304,2019-12-01 09:00:38 NZDT--2019-12-01 10:59:52 NZDT,7200,43824.3586111111
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_110040_Rec.wav","NNT22_20191201_110040_Rec.wav","NNT22",2019-12-01 11:00:40,2019-12-01 12:59:53,315447318,44100,7153.00040816327,2019-12-01 11:00:40 NZDT--2019-12-01 12:59:53 NZDT,7198,43824.3009169214
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_130040_Rec.wav","NNT22_20191201_130040_Rec.wav","NNT22",2019-12-01 13:00:40,2019-12-01 14:59:53,315447318,44100,7153.00040816327,2019-12-01 13:00:40 NZDT--2019-12-01 14:59:53 NZDT,7197,43830.3901625677
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_150039_Rec.wav","NNT22_20191201_150039_Rec.wav","NNT22",2019-12-01 15:00:39,2019-12-01 16:59:52,315490326,44100,7153.9756462585,2019-12-01 15:00:39 NZDT--2019-12-01 16:59:52 NZDT,7197,43836.3659858274
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_170038_Rec.wav","NNT22_20191201_170038_Rec.wav","NNT22",2019-12-01 17:00:38,2019-12-01 18:59:52,315535382,44100,7154.99732426304,2019-12-01 17:00:38 NZDT--2019-12-01 18:59:52 NZDT,7199,43830.4461730796
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_190039_Rec.wav","NNT22_20191201_190039_Rec.wav","NNT22",2019-12-01 19:00:39,2019-12-01 20:59:52,315490326,44100,7153.9756462585,2019-12-01 19:00:39 NZDT--2019-12-01 20:59:52 NZDT,7197,43836.3659858274
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191201_STUDY/NNT22_20191201_210038_Rec.wav","NNT22_20191201_210038_Rec.wav","NNT22",2019-12-01 21:00:38,2019-12-01 22:59:52,315535382,44100,7154.99732426304,2019-12-01 21:00:38 NZDT--2019-12-01 22:59:52 NZDT,7199,43830.4461730796
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_050000_Rec.wav","NNT22_20191202_050000_Rec.wav","NNT22",2019-12-02 05:00:00,2019-12-02 06:59:54,317298710,44100,7194.9820861678,2019-12-02 05:00:00 NZDT--2019-12-02 06:59:54 NZDT,7239,43831.8427959663
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_070039_Rec.wav","NNT22_20191202_070039_Rec.wav","NNT22",2019-12-02 07:00:39,2019-12-02 08:59:49,315357206,44100,7150.95705215419,2019-12-02 07:00:39 NZDT--2019-12-02 08:59:49 NZDT,7185,43891.0516353514
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_090029_Rec.wav","NNT22_20191202_090029_Rec.wav","NNT22",2019-12-02 09:00:29,2019-12-02 10:59:52,315930646,44100,7163.96022675737,2019-12-02 09:00:29 NZDT--2019-12-02 10:59:52 NZDT,7205,43848.8058292852
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_110036_Rec.wav","NNT22_20191202_110036_Rec.wav","NNT22",2019-12-02 11:00:36,2019-12-02 12:59:52,315623446,44100,7156.99424036281,2019-12-02 11:00:36 NZDT--2019-12-02 12:59:52 NZDT,7201,43830.5021524788
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_130039_Rec.wav","NNT22_20191202_130039_Rec.wav","NNT22",2019-12-02 13:00:39,2019-12-02 14:59:52,315490326,44100,7153.9756462585,2019-12-02 13:00:39 NZDT--2019-12-02 14:59:52 NZDT,7198,43830.275909975
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_150040_Rec.wav","NNT22_20191202_150040_Rec.wav","NNT22",2019-12-02 15:00:40,2019-12-02 16:59:53,315490326,44100,7153.9756462585,2019-12-02 15:00:40 NZDT--2019-12-02 16:59:53 NZDT,7198,43830.275909975
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_170039_Rec.wav","NNT22_20191202_170039_Rec.wav","NNT22",2019-12-02 17:00:39,2019-12-02 18:59:52,315490326,44100,7153.9756462585,2019-12-02 17:00:39 NZDT--2019-12-02 18:59:52 NZDT,7197,43836.3659858274
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_190038_Rec.wav","NNT22_20191202_190038_Rec.wav","NNT22",2019-12-02 19:00:38,2019-12-02 20:59:49,315402262,44100,7151.97873015873,2019-12-02 19:00:38 NZDT--2019-12-02 20:59:49 NZDT,7195,43836.3116052814
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191202_STUDY/NNT22_20191202_210038_Rec.wav","NNT22_20191202_210038_Rec.wav","NNT22",2019-12-02 21:00:38,2019-12-02 22:59:51,315490326,44100,7153.9756462585,2019-12-02 21:00:38 NZDT--2019-12-02 22:59:51 NZDT,7199,43824.1875260453
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_072214_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_072214_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 07:22:14,2019-12-03 08:39:52,205461526,44100,4658.99151927438,2019-12-03 07:22:14 NZDT--2019-12-03 08:39:52 NZDT,4659,44099.9197252629
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_084000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_084000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 08:40:00,2019-12-03 10:39:54,317298710,44100,7194.9820861678,2019-12-03 08:40:00 NZDT--2019-12-03 10:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_104000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_104000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 10:40:00,2019-12-03 12:39:54,317298710,44100,7194.9820861678,2019-12-03 10:40:00 NZDT--2019-12-03 12:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_124000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_124000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 12:40:00,2019-12-03 14:39:54,317298710,44100,7194.9820861678,2019-12-03 12:40:00 NZDT--2019-12-03 14:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_144000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_144000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 14:40:00,2019-12-03 16:39:54,317298710,44100,7194.9820861678,2019-12-03 14:40:00 NZDT--2019-12-03 16:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_164000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_164000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 16:40:00,2019-12-03 18:39:54,317298710,44100,7194.9820861678,2019-12-03 16:40:00 NZDT--2019-12-03 18:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_184000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_184000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 18:40:00,2019-12-03 20:39:54,317298710,44100,7194.9820861678,2019-12-03 18:40:00 NZDT--2019-12-03 20:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_204000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_204000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 20:40:00,2019-12-03 22:39:54,317298710,44100,7194.9820861678,2019-12-03 20:40:00 NZDT--2019-12-03 22:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY [-39.1063 176.8088]/NNT22_20191203_224000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191203_224000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-03 22:40:00,2019-12-04 00:39:54,317298710,44100,7194.9820861678,2019-12-03 22:40:00 NZDT--2019-12-04 00:39:54 NZDT,7196,44093.7618121178
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY/NNT22_20191203_050000_Rec.wav","NNT22_20191203_050000_Rec.wav","NNT22",2019-12-03 05:00:00,2019-12-03 06:59:54,317298710,44100,7194.9820861678,2019-12-03 05:00:00 NZDT--2019-12-03 06:59:54 NZDT,7238,43837.8985907709
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191203_STUDY/NNT22_20191203_070038_Rec.wav","NNT22_20191203_070038_Rec.wav","NNT22",2019-12-03 07:00:38,2019-12-03 07:15:59,40630294,44100,921.321859410431,2019-12-03 07:00:38 NZDT--2019-12-03 07:15:59 NZDT,927,43829.8748651564
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191204_STUDY [-39.1063 176.8088]/NNT22_20191204_044000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191204_044000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-04 04:40:00,2019-12-04 06:39:53,317253654,44100,7193.96040816327,2019-12-04 04:40:00 NZDT--2019-12-04 06:39:53 NZDT,7195,44093.6280750521
"data/2019 BAR recordings/NNT Tumanako nests/NNT22/NNT22_20191204_STUDY [-39.1063 176.8088]/NNT22_20191204_064000_SunriseToSunset [-39.1063 176.8088].wav","NNT22_20191204_064000_SunriseToSunset [-39.1063 176.8088].wav","NNT22",2019-12-04 06:40:00,2019-12-04 08:39:54,317298710,44100,7194.9820861678,2019-12-04 06:40:00 NZDT--2019-12-04 08:39:54 NZDT,7196,44093.7618121178
